ts_gmt,load_forecast_dam_mw,load_actual_mw,wind_forecast_dam_mw,wind_forecast_rtpd_mw,wind_actual_mw,solar_forecast_dam_mw,solar_forecast_rtpd_mw,solar_actual_mw,scale_factor
2023-11-07T08:00:00.0,2044.6451,2055.9016,253.4963,256.7815,246.2472,0.0000,0.0000,0.0000,0.15315152609716454
2023-11-07T08:05:00.0,2044.6451,2055.9016,253.4963,256.7815,246.2472,0.0000,0.0000,0.0000,0.15315152609716454
2023-11-07T08:10:00.0,2044.6451,2055.9016,253.4963,257.1223,246.2472,0.0000,0.0000,0.0000,0.15315152609716454
2023-11-07T08:15:00.0,2044.6451,2055.9016,253.4963,257.9744,246.2472,0.0000,0.0000,0.0000,0.15315152609716454
2023-11-07T08:20:00.0,2044.6451,2055.9016,253.4963,258.8265,246.2472,0.0000,0.0000,0.0000,0.15315152609716454
2023-11-07T08:25:00.0,2044.6451,2055.9016,253.4963,260.4433,246.2472,0.0000,0.0000,0.0000,0.15315152609716454
2023-11-07T08:30:00.0,2044.6451,2055.9016,253.4963,263.2072,246.2472,0.0000,0.0000,0.0000,0.15315152609716454
2023-11-07T08:35:00.0,2038.5025,2052.0528,253.1854,265.9710,244.5978,0.0000,0.0000,0.0000,0.15315152609716454
2023-11-07T08:40:00.0,2032.3598,2048.2040,252.8746,267.9534,242.9485,0.0000,0.0000,0.0000,0.15315152609716454
2023-11-07T08:45:00.0,2026.2172,2044.3553,252.5638,268.7637,241.2992,0.0000,0.0000,0.0000,0.15315152609716454
2023-11-07T08:50:00.0,2020.0745,2040.5065,252.2529,269.5740,239.6498,0.0000,0.0000,0.0000,0.15315152609716454
2023-11-07T08:55:00.0,2013.9319,2036.6578,251.9421,269.8875,238.0005,0.0000,0.0000,0.0000,0.15315152609716454
2023-11-07T09:00:00.0,2007.7892,2032.8090,251.6313,269.4557,236.3512,0.0000,0.0000,0.0000,0.15315152609716454
2023-11-07T09:05:00.0,2001.6466,2028.9603,251.3204,269.0239,234.7019,0.0000,0.0000,0.0000,0.15315152609716454
2023-11-07T09:10:00.0,1995.5039,2025.1115,251.0096,268.4756,233.0525,0.0000,0.0000,0.0000,0.15315152609716454
2023-11-07T09:15:00.0,1989.3613,2021.2627,250.6988,267.7524,231.4032,0.0000,0.0000,0.0000,0.15315152609716454
2023-11-07T09:20:00.0,1983.2187,2017.4140,250.3879,267.0292,229.7539,0.0000,0.0000,0.0000,0.15315152609716454
2023-11-07T09:25:00.0,1977.0760,2013.5652,250.0771,265.9865,228.1045,0.0000,0.0000,0.0000,0.15315152609716454
2023-11-07T09:30:00.0,1970.9334,2009.7165,249.7663,264.4644,226.4552,0.0000,0.0000,0.0000,0.15315152609716454
2023-11-07T09:35:00.0,1966.3212,2007.7287,249.3771,262.9423,224.7672,0.0000,0.0000,0.0000,0.15315152609716454
2023-11-07T09:40:00.0,1961.7090,2005.7410,248.9880,262.0254,223.0793,0.0000,0.0000,0.0000,0.15315152609716454
2023-11-07T09:45:00.0,1957.0968,2003.7533,248.5988,262.0162,221.3913,0.0000,0.0000,0.0000,0.15315152609716454
2023-11-07T09:50:00.0,1952.4847,2001.7655,248.2097,262.0070,219.7033,0.0000,0.0000,0.0000,0.15315152609716454
2023-11-07T09:55:00.0,1947.8725,1999.7778,247.8205,261.7305,218.0153,0.0000,0.0000,0.0000,0.15315152609716454
2023-11-07T10:00:00.0,1943.2603,1997.7901,247.4314,261.0529,216.3274,0.0000,0.0000,0.0000,0.15315152609716454
2023-11-07T10:05:00.0,1938.6481,1995.8023,247.0422,260.3754,214.6394,0.0000,0.0000,0.0000,0.15315152609716454
